URI,Album,Song Name,Disc Number,Track Number,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
3xYJScVfxByb61dYHTwiby,Midnights,Hits Different,1,21,83,True,0.672,0.782,5,-6.499,1,0.0421,0.14800000000000002,4.73e-06,0.29600000000000004,0.239,106.02600000000001,234467,4
3zwMVvkBe2qIKDObWgXw4N,evermore,right where you left me,1,16,83,False,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.11699999999999999,0.645,137.915,245027,4
045ZeOHPIzhxxsm8bq5kyE,1989,Out Of The Woods,1,4,83,False,0.547,0.885,0,-5.961,1,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,235800,4
1K39ty6o1sHwwlZwO6a7wK,1989,Wildest Dreams,1,9,83,False,0.581,0.672,8,-7.415,1,0.0739,0.0411,9.350000000000001e-05,0.11800000000000001,0.514,140.061,220433,4
4pvb0WLRcMtbPGmtejJJ6y,folklore,exile (Ft. Bon Iver),1,4,83,False,0.298,0.38,6,-8.426,1,0.0287,0.778,5.6200000000000004e-05,0.11,0.152,75.602,285634,4
2vPMoMDXxu9uX1igWZmXSG,1989,New Romantics,1,16,82,False,0.6509999999999999,0.855,5,-5.959,1,0.0538,0.0068,9.81e-06,0.0759,0.698,121.98,230178,4
1SymEzIT3H8UZfibCs3TYi,Lover,Afterglow,1,15,82,False,0.7559999999999999,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.39899999999999997,111.01100000000001,223293,4
4svZDCRz4cJoneBpjpx8DJ,Reputation,I Did Something Bad,1,3,82,False,0.696,0.602,0,-6.1560000000000015,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.98899999999998,238253,4
1GwMQaZz6Au3QLDbjbMdme,Reputation,Call It What You Want,1,14,82,False,0.598,0.504,9,-9.874,1,0.0731,0.18600000000000005,0.000221,0.34,0.252,163.954,203507,4
3pHkh7d0lzM2AldUtz2x37,Lover,The Archer,1,5,82,False,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4
0NwGC0v03ysCYINtg6ns58,Speak Now,Better Than Revenge,1,10,82,False,0.496,0.885,11,-2.969,0,0.0803,0.000886,0.0,0.191,0.665,145.863,220307,4
3eX0NZfLtGzoLUxPNvRfqm,Midnights,Maroon,1,2,82,True,0.637,0.39799999999999996,7,-8.294,1,0.0564,0.0573,1.03e-06,0.10099999999999999,0.0374,108.075,218271,4
4hqJ4bSlYJOXb6Z4SRmzxs,Speak Now,Long Live,1,14,82,False,0.375,0.65,0,-4.0310000000000015,1,0.0402,0.0122,0.0,0.18899999999999997,0.0752,203.89,317960,4
6YvqWjhGD8mB5QXcbcUKtx,Fearless,Love Story,1,3,82,False,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,235767,4
6oVxXO5oQ4pTpO8RSnkzvv,Reputation,Dress,1,12,82,False,0.7190000000000001,0.469,0,-8.792,1,0.0533,0.0329,0.0,0.16899999999999998,0.0851,120.085,230373,4
0Jlcvv8IykzHaSmj49uNW8,folklore,the 1,1,1,82,True,0.777,0.35700000000000004,0,-6.942,1,0.0522,0.757,7.28e-06,0.10800000000000001,0.172,139.88299999999998,210252,4
3pv7Q5v2dpdefwdWIvE7yH,1989,Shake It Off,1,6,81,False,0.632,0.807,7,-5.676,1,0.0738,0.0103,1.27e-05,0.29,0.9209999999999999,160.055,219209,4
1hR8BSuEqPCCZfv93zzzz9,1989,Welcome To New York,1,1,81,False,0.7609999999999999,0.607,7,-4.83,1,0.0312,0.009609999999999999,2.24e-05,0.3670000000000001,0.674,116.98,212600,4
0ZNU020wNYvgW84iljPkPP,folklore,mirrorball,1,6,81,False,0.5529999999999999,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.10700000000001,208978,4
2Rk4JlNc2TPmZe2af99d45,Lover,ME! (Ft. Brendon Urie of Panic! At The Disco),1,16,81,False,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.11800000000000001,0.728,182.162,193000,4
5YqltLsjdqFtvqE7Nrysvs,Red,We Are Never Ever Getting Back Together,1,8,81,False,0.5670000000000001,0.6859999999999999,7,-6.138999999999999,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147,4
4OAuvHryIVv4kMDNSLuPt6,Red,Red,1,2,81,False,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.04700000000001,223093,4
1LLXZFeAHK9R4xUramtUKw,Lover,London Boy,1,11,81,False,0.695,0.71,1,-6.638999999999999,1,0.05,0.0246,0.00010400000000000001,0.133,0.557,157.925,190240,4
3MytWN8L7shNYzGl4tAKRp,Speak Now,Sparks Fly,1,2,81,False,0.588,0.758,5,-2.347,1,0.0305,0.0251,0.0,0.131,0.387,114.991,261231,4
12M5uqx0ZuwkpLp5rJim1a,Lover,Cornelia Street,1,9,81,False,0.8240000000000001,0.624,0,-9.728,1,0.0827,0.7809999999999999,0.00018899999999999999,0.1,0.248,102.012,287267,4
2x0WlnmfG39ZuDmstl9xfX,Reputation,End Game (Ft. Ed Sheeran & Future),1,2,81,False,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.10800000000000001,0.151,159.07299999999995,244827,4
1MgV7FIyNxIG7WzMRJV5HC,folklore,my tears ricochet,1,5,81,False,0.456,0.263,0,-10.63,1,0.0332,0.8059999999999999,0.0,0.0749,0.111,129.86,255894,4
1xwAWUI6Dj0WGC3KiUPN0O,Midnights,Vigilante Shit,1,8,81,True,0.7979999999999999,0.27699999999999997,4,-11.095999999999998,0,0.39,0.17300000000000001,5.25e-05,0.121,0.163,79.846,164801,4
1zU8j1x3yi9xalMF96pzKp,Speak Now,Dear John,1,5,80,False,0.419,0.47,4,-5.016,1,0.0296,0.0236,0.0,0.163,0.133,119.294,405907,3
7HuBDWi18s4aJM8UFnNheH,Reputation,King Of My Heart,1,10,80,False,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,214320,4
2ByBBvpR9b7IynvRmnG7kG,1989,Clean,1,13,80,False,0.7709999999999999,0.386,4,-8.917,1,0.0297,0.276,2.01e-05,0.121,0.239,103.96,271000,4
3yII7UwgLF6K5zW3xad3MP,Red,22,1,6,80,False,0.642,0.695,7,-5.62,1,0.0281,0.000443,1.0199999999999999e-05,0.0753,0.642,103.984,230960,4
2dgFqt3w9xIQRjhPtwNk3D,Lover,Death By A Thousand Cuts,1,10,80,False,0.7120000000000001,0.732,4,-6.754,1,0.0629,0.45399999999999996,0.0,0.319,0.313,94.071,198533,4
6GXgd1BPD9bUpqw5AntGV5,1989,All You Had To Do Was Stay,1,5,80,False,0.586,0.72,0,-5.556,1,0.035,0.000718,0.0,0.0949,0.48100000000000004,97.057,193289,4
2NmsngXHeC1GQ9wWrzhOMf,folklore,illicit affairs,1,10,80,False,0.5589999999999999,0.31,10,-10.445,1,0.0338,0.8809999999999999,0.0,0.106,0.46,119.845,190898,4
30Y4CV7A6YqtQtTTo7Ue4j,Speak Now,Mean,1,6,80,False,0.524,0.6920000000000001,4,-3.866,1,0.0369,0.311,0.0,0.192,0.621,163.87400000000005,238693,4
5xXqyjLicvEpch72qEryFT,Speak Now,Speak Now,1,4,80,False,0.727,0.677,7,-2.8710000000000004,1,0.0325,0.248,0.0,0.14300000000000002,0.639,118.995,242473,4
6AtZLIzUINvExIUy4QhdjP,Red,I Knew You Were Trouble,1,4,80,False,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.00799999999995,219760,4
7kt9e9LFSpN1zQtYEl19o1,folklore,this is me trying,1,9,80,False,0.515,0.47600000000000003,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.41200000000000003,135.886,195097,4
6dTA6y0C2ReQklntzZl8l3,Speak Now,The Story Of Us,1,7,79,False,0.515,0.7809999999999999,4,-2.608,1,0.0535,0.0019199999999999998,0.0,0.054000000000000006,0.57,139.846,267653,4
5hQSXkFgbxjZo9uCwd11so,Lover,False God,1,13,79,False,0.7390000000000001,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.35100000000000003,79.97,200307,4
6T0sEnqjmHISIKwFETeeiP,1989,Suburban Legends,1,20,79,False,0.6990000000000001,0.621,0,-8.738999999999999,1,0.0369,0.198,0.0,0.10400000000000001,0.344,118.04799999999999,171819,4
0zo975x58DlXbZllWvfYhg,Speak Now,When Emma Falls in Love,1,18,79,False,0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133,252386,4
4e3ZNTAV6PCrdYMUrUlMpQ,Speak Now,Electric Touch (Ft. Fall Out Boy),1,17,79,False,0.547,0.855,7,-4.7,1,0.0597,0.0164,0.0,0.14400000000000002,0.282,131.07299999999998,266467,4
4s8BIKx4Zh6ryAEz8RTlaU,Speak Now,Foolish One,1,21,79,False,0.6709999999999999,0.588,7,-4.675,1,0.0299,0.617,0.0,0.111,0.5429999999999999,96.965,311765,4
3UMrglJeju5yWyYIW6o99b,Midnights,The Great War,1,14,79,False,0.573,0.741,5,-8.987,1,0.0353,0.21899999999999997,2.23e-05,0.0842,0.5539999999999999,96.016,240356,4
7FmYn9e7KHMXcxqGSj9LjH,Midnights,Mastermind,1,13,79,False,0.662,0.35700000000000004,4,-14.064,1,0.154,0.5529999999999999,0.0012900000000000001,0.0837,0.124,125.96600000000001,191039,4
1wtOxkiel43cVs0Yux5Q4h,Midnights,Snow On The Beach (Ft. Lana Del Rey),1,4,79,True,0.6629999999999999,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.11699999999999999,0.193,109.95700000000001,256124,4
6VsvKPJ4xjVNKpI8VVZ3SV,folklore,invisible string,1,11,79,False,0.653,0.452,4,-11.142999999999999,0,0.055,0.838,7.730000000000001e-05,0.10800000000000001,0.45,83.43299999999998,252881,4
43y1WpBdnEy5TR9aZoSQL9,1989,I Wish You Would,1,7,79,False,0.669,0.851,0,-6.526,1,0.0432,0.0035700000000000007,1.04e-05,0.0676,0.541,118.02600000000001,207650,4
2YWtcWi3a83pdEg3Gif4Pd,Lover,I Think He Knows,1,6,79,False,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.00035299999999999996,0.0715,0.41600000000000004,100.00299999999999,173387,4
5kI4eCXXzyuIUXjQra0Cxi,folklore,betty,1,14,79,True,0.593,0.377,0,-8.761000000000001,1,0.0253,0.6,0.0,0.0976,0.502,95.939,294521,4
4ABYxlb92WBIjHu7TIKmml,Speak Now,Castles Crumbling (Ft. Hayley Williams),1,20,79,False,0.5760000000000001,0.57,7,-7.925,1,0.0434,0.36200000000000004,0.0,0.0668,0.37799999999999995,147.803,306062,4
64FzgoLZ3oXu2SriZblHic,1989,Bad Blood,1,8,78,False,0.619,0.6859999999999999,7,-6.369,1,0.16399999999999998,0.0385,0.0,0.307,0.364,169.94299999999996,211104,4
2Eeur20xVqfUoM3Q7EFPFt,folklore,the last great american dynasty,1,3,78,True,0.6859999999999999,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,4
01K4zKU104LyJ8gMb7227B,Red,Nothing New (Ft. Phoebe Bridgers),1,23,78,False,0.606,0.377,0,-9.455,1,0.0275,0.8170000000000001,0.0,0.154,0.446,101.96,258813,4
7I7JbDv63ZJJsSi24DyJrz,Reputation,Dancing With Our Hands Tied,1,11,78,False,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,211507,4
59KOoHFcw5XfICnO57holu,Speak Now,Last Kiss,1,13,78,False,0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.10099999999999999,0.16,79.40100000000002,369120,3
2CYVETnhM9aytqrazYYwrK,Fearless,Mr. Perfectly Fine,1,22,78,False,0.66,0.8170000000000001,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.7140000000000001,135.942,277592,4
1HCdems7PQZRj42QDWLA0A,Speak Now,Timeless,1,22,78,False,0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.88299999999995,321397,4
07NxDD1iKCHbAldceD7QLP,Reputation,This Is Why We Can't Have Nice Things,1,13,78,False,0.5670000000000001,0.789,5,-5.9860000000000015,1,0.115,0.0156,0.0,0.382,0.43799999999999994,163.96,207133,4
6KJqZcs9XDgVck7Lg9QOTC,folklore,seven,1,7,78,False,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7000000000000002e-05,0.091,0.415,94.926,208907,4
4tMzIAFTFdqGBQLdfbPces,Speak Now,Haunted,1,12,78,False,0.4270000000000001,0.915,5,-1.909,1,0.0619,0.006670000000000001,0.0,0.221,0.355,162.201,245413,4
2ve0kuaWUCt4Zx8x4bf1MR,1989,Wonderland,1,14,77,False,0.462,0.708,3,-5.971,1,0.0555,0.00933,1.88e-05,0.198,0.337,183.81099999999998,245567,4
2f0GI2ZLUtbGqFx8t2Gk6A,1989,I Know Places,1,12,77,False,0.575,0.8029999999999999,0,-5.393,1,0.0465,0.087,0.0,0.0971,0.68,160.039,195700,4
75W3SngKzTuoQ94uLf3y82,1989,How You Get The Girl,1,10,77,False,0.754,0.682,5,-5.789,1,0.0565,0.00209,9.88e-06,0.0941,0.547,120.027,247533,4
5QVVjX0ZItqlVpEuVCM9Yg,1989,This Love,1,11,77,False,0.474,0.511,1,-8.766,0,0.0339,0.299,0.0,0.0673,0.0586,144.02200000000005,250100,4
4UwqOWDpdeIDVQDuKT6iza,1989,You Are In Love,1,15,77,False,0.537,0.495,9,-9.416,1,0.0573,0.609,2.49e-06,0.11199999999999999,0.4920000000000001,84.948,267389,4
43rA71bccXFGD4C8GOpIlN,Lover,I Forgot That You Existed,1,1,77,False,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
0wavGRldH0AWyu2zvTz8zb,Midnights,Sweet Nothing,1,12,77,False,0.337,0.156,0,-14.919,1,0.0518,0.9640000000000001,7.72e-05,0.115,0.39,176.655,188497,4
6pYNq0ZwpPVazKzsqpf0G8,Red,The Very First Night,1,29,77,False,0.6779999999999999,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.10400000000000001,0.581,121.009,200280,4
